服务器输出文件名	config_buff_effect.xml	根名称	ability	0	0	0	0		0		0	0																																												
客户端输出文件名	config_buff_effect.xml	项名称	root																																																					
buff ID	buff名称	中断or不中断	是否瞬时	是否可逆	是否可叠加	是否下线保存	持续时间(单位:秒)	 有效人数	效果1	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果2	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果3	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果4	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点	效果5	优先级	出现概率	作用对象类型	作用范围	距离（单位：米）	角度	参数值	时间点			
101	shaolin_skill04_lv11	0	0	1	0	0	1	3	23	0	0	1	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
102	shaolin_skill04_lv12	0	0	1	0	0	1	3	23	0	0	1	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
103	shaolin_skill04_lv13	0	0	1	0	0	1	3	23	0	0	1	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
104	shaolin_skill04_lv14	0	0	1	0	0	1	3	23	0	0	1	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
105	shaolin_skill04_lv15	0	0	1	0	0	1	3	23	0	0	1	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
106	shaolin_skill04_lv16	0	0	1	0	0	1	3	23	0	0	1	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
107	shaolin_skill04_lv17	0	0	1	0	0	1	3	23	0	0	1	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
108	shaolin_skill04_lv18	0	0	1	0	0	1	3	23	0	0	1	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
109	shaolin_skill04_lv19	0	0	1	0	0	1	3	23	0	0	1	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
110	shaolin_skill04_lv20	0	0	1	0	0	1	3	23	0	0	1	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
111	shaolin_skill04_lv21	0	0	1	0	0	1	3	23	0	0	1	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
112	shaolin_skill04_lv22	0	0	1	0	0	1	3	23	0	0	1	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
113	shaolin_skill04_lv23	0	0	1	0	0	1	3	23	0	0	1	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
114	shaolin_skill04_lv24	0	0	1	0	0	1	3	23	0	0	1	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
115	shaolin_skill04_lv25	0	0	1	0	0	1	3	23	0	0	1	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
116	shaolin_skill04_lv26	0	0	1	0	0	1	3	23	0	0	1	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
117	shaolin_skill04_lv27	0	0	1	0	0	1	3	23	0	0	1	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
118	shaolin_skill04_lv28	0	0	1	0	0	1	3	23	0	0	1	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
119	shaolin_skill04_lv29	0	0	1	0	0	1	3	23	0	0	1	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
120	shaolin_skill04_lv30	0	0	1	0	0	1	3	23	0	0	1	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
121	shaolin_skill05_lv1	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	10000	0	1	1	0	4	1	160000	0.525	100	1	34	0	0	4	1	160000	0.525	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
122	shaolin_skill05_lv2	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	10200	0	1	1	0	4	1	160000	0.525	102	1	34	0	0	4	1	160000	0.525	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
123	shaolin_skill05_lv3	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	10400	0	1	1	0	4	1	160000	0.525	104	1	34	0	0	4	1	160000	0.525	104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
124	shaolin_skill05_lv4	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	10600	0	1	1	0	4	1	160000	0.525	106	1	34	0	0	4	1	160000	0.525	106	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
125	shaolin_skill05_lv5	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	10800	0	1	1	0	4	1	160000	0.525	108	1	34	0	0	4	1	160000	0.525	108	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
126	shaolin_skill05_lv6	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	11000	0	1	1	0	4	1	160000	0.525	110	1	34	0	0	4	1	160000	0.525	110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
127	shaolin_skill05_lv7	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	11200	0	1	1	0	4	1	160000	0.525	112	1	34	0	0	4	1	160000	0.525	112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
128	shaolin_skill05_lv8	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	11400	0	1	1	0	4	1	160000	0.525	114	1	34	0	0	4	1	160000	0.525	114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
129	shaolin_skill05_lv9	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	11600	0	1	1	0	4	1	160000	0.525	116	1	34	0	0	4	1	160000	0.525	116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
130	shaolin_skill05_lv10	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	11800	0	1	1	0	4	1	160000	0.525	118	1	34	0	0	4	1	160000	0.525	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
131	shaolin_skill05_lv11	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	12000	0	1	1	0	4	1	160000	0.525	120	1	34	0	0	4	1	160000	0.525	120	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
132	shaolin_skill05_lv12	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	12200	0	1	1	0	4	1	160000	0.525	122	1	34	0	0	4	1	160000	0.525	122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
133	shaolin_skill05_lv13	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	12400	0	1	1	0	4	1	160000	0.525	124	1	34	0	0	4	1	160000	0.525	124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
134	shaolin_skill05_lv14	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	12600	0	1	1	0	4	1	160000	0.525	126	1	34	0	0	4	1	160000	0.525	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
135	shaolin_skill05_lv15	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	12900	0	1	1	0	4	1	160000	0.525	129	1	34	0	0	4	1	160000	0.525	129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
136	shaolin_skill05_lv16	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	13200	0	1	1	0	4	1	160000	0.525	132	1	34	0	0	4	1	160000	0.525	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
137	shaolin_skill05_lv17	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	13500	0	1	1	0	4	1	160000	0.525	135	1	34	0	0	4	1	160000	0.525	135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
138	shaolin_skill05_lv18	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	13800	0	1	1	0	4	1	160000	0.525	138	1	34	0	0	4	1	160000	0.525	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
139	shaolin_skill05_lv19	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	14100	0	1	1	0	4	1	160000	0.525	141	1	34	0	0	4	1	160000	0.525	141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
140	shaolin_skill05_lv20	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	14400	0	1	1	0	4	1	160000	0.525	144	1	34	0	0	4	1	160000	0.525	144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
141	shaolin_skill05_lv21	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	14700	0	1	1	0	4	1	160000	0.525	147	1	34	0	0	4	1	160000	0.525	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
142	shaolin_skill05_lv22	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	15000	0	1	1	0	4	1	160000	0.525	150	1	34	0	0	4	1	160000	0.525	150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
143	shaolin_skill05_lv23	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	15300	0	1	1	0	4	1	160000	0.525	153	1	34	0	0	4	1	160000	0.525	153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
144	shaolin_skill05_lv24	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	15600	0	1	1	0	4	1	160000	0.525	156	1	34	0	0	4	1	160000	0.525	156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
145	shaolin_skill05_lv25	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	15900	0	1	1	0	4	1	160000	0.525	159	1	34	0	0	4	1	160000	0.525	159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
146	shaolin_skill05_lv26	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	16200	0	1	1	0	4	1	160000	0.525	162	1	34	0	0	4	1	160000	0.525	162	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
147	shaolin_skill05_lv27	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	16500	0	1	1	0	4	1	160000	0.525	165	1	34	0	0	4	1	160000	0.525	165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
148	shaolin_skill05_lv28	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	16800	0	1	1	0	4	1	160000	0.525	168	1	34	0	0	4	1	160000	0.525	168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
149	shaolin_skill05_lv29	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	17100	0	1	1	0	4	1	160000	0.525	171	1	34	0	0	4	1	160000	0.525	171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
150	shaolin_skill05_lv30	0	0	1	0	0	2	3	3	2	0	4	1	160000	0.525	17400	0	1	1	0	4	1	160000	0.525	174	1	34	0	0	4	1	160000	0.525	174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
151	shaolin_skill06_lv1	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	100	0	34	0	0	4	2	90000	0.525	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
152	shaolin_skill06_lv2	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	102	0	34	0	0	4	2	90000	0.525	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
153	shaolin_skill06_lv3	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	104	0	34	0	0	4	2	90000	0.525	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
154	shaolin_skill06_lv4	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	106	0	34	0	0	4	2	90000	0.525	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
155	shaolin_skill06_lv5	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	108	0	34	0	0	4	2	90000	0.525	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
156	shaolin_skill06_lv6	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	110	0	34	0	0	4	2	90000	0.525	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
157	shaolin_skill06_lv7	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	112	0	34	0	0	4	2	90000	0.525	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
158	shaolin_skill06_lv8	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	114	0	34	0	0	4	2	90000	0.525	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
159	shaolin_skill06_lv9	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	116	0	34	0	0	4	2	90000	0.525	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
160	shaolin_skill06_lv10	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	118	0	34	0	0	4	2	90000	0.525	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
161	shaolin_skill06_lv11	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	120	0	34	0	0	4	2	90000	0.525	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
162	shaolin_skill06_lv12	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	122	0	34	0	0	4	2	90000	0.525	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
163	shaolin_skill06_lv13	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	124	0	34	0	0	4	2	90000	0.525	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
164	shaolin_skill06_lv14	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	126	0	34	0	0	4	2	90000	0.525	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
165	shaolin_skill06_lv15	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	129	0	34	0	0	4	2	90000	0.525	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
166	shaolin_skill06_lv16	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	132	0	34	0	0	4	2	90000	0.525	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
167	shaolin_skill06_lv17	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	135	0	34	0	0	4	2	90000	0.525	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
168	shaolin_skill06_lv18	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	138	0	34	0	0	4	2	90000	0.525	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
169	shaolin_skill06_lv19	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	141	0	34	0	0	4	2	90000	0.525	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
170	shaolin_skill06_lv20	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	144	0	34	0	0	4	2	90000	0.525	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
171	shaolin_skill06_lv21	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	147	0	34	0	0	4	2	90000	0.525	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
172	shaolin_skill06_lv22	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	150	0	34	0	0	4	2	90000	0.525	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
173	shaolin_skill06_lv23	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	153	0	34	0	0	4	2	90000	0.525	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
174	shaolin_skill06_lv24	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	156	0	34	0	0	4	2	90000	0.525	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
175	shaolin_skill06_lv25	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	159	0	34	0	0	4	2	90000	0.525	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
176	shaolin_skill06_lv26	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	162	0	34	0	0	4	2	90000	0.525	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
177	shaolin_skill06_lv27	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	165	0	34	0	0	4	2	90000	0.525	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
178	shaolin_skill06_lv28	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	168	0	34	0	0	4	2	90000	0.525	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
179	shaolin_skill06_lv29	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	171	0	34	0	0	4	2	90000	0.525	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
180	shaolin_skill06_lv30	0	0	1	0	0	1	3	2	4	0	4	2	90000	0.525	174	0	34	0	0	4	2	90000	0.525	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
181	shaolin_skill07_lv1	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	10000	0	34	0	0	4	1	90000	0.525	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
182	shaolin_skill07_lv2	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	10200	0	34	0	0	4	1	90000	0.525	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
183	shaolin_skill07_lv3	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	10400	0	34	0	0	4	1	90000	0.525	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
184	shaolin_skill07_lv4	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	10600	0	34	0	0	4	1	90000	0.525	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
185	shaolin_skill07_lv5	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	10800	0	34	0	0	4	1	90000	0.525	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
186	shaolin_skill07_lv6	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	11000	0	34	0	0	4	1	90000	0.525	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
187	shaolin_skill07_lv7	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	11200	0	34	0	0	4	1	90000	0.525	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
188	shaolin_skill07_lv8	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	11400	0	34	0	0	4	1	90000	0.525	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
189	shaolin_skill07_lv9	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	11600	0	34	0	0	4	1	90000	0.525	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
190	shaolin_skill07_lv10	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	11800	0	34	0	0	4	1	90000	0.525	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
191	shaolin_skill07_lv11	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	12000	0	34	0	0	4	1	90000	0.525	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
192	shaolin_skill07_lv12	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	12200	0	34	0	0	4	1	90000	0.525	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
193	shaolin_skill07_lv13	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	12400	0	34	0	0	4	1	90000	0.525	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
194	shaolin_skill07_lv14	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	12600	0	34	0	0	4	1	90000	0.525	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
195	shaolin_skill07_lv15	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	12900	0	34	0	0	4	1	90000	0.525	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
196	shaolin_skill07_lv16	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	13200	0	34	0	0	4	1	90000	0.525	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
197	shaolin_skill07_lv17	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	13500	0	34	0	0	4	1	90000	0.525	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
198	shaolin_skill07_lv18	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	13800	0	34	0	0	4	1	90000	0.525	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
199	shaolin_skill07_lv19	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	14100	0	34	0	0	4	1	90000	0.525	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
200	shaolin_skill07_lv20	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	14400	0	34	0	0	4	1	90000	0.525	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
201	shaolin_skill07_lv21	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	14700	0	34	0	0	4	1	90000	0.525	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
202	shaolin_skill07_lv22	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	15000	0	34	0	0	4	1	90000	0.525	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
203	shaolin_skill07_lv23	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	15300	0	34	0	0	4	1	90000	0.525	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
204	shaolin_skill07_lv24	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	15600	0	34	0	0	4	1	90000	0.525	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
205	shaolin_skill07_lv25	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	15900	0	34	0	0	4	1	90000	0.525	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
206	shaolin_skill07_lv26	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	16200	0	34	0	0	4	1	90000	0.525	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
207	shaolin_skill07_lv27	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	16500	0	34	0	0	4	1	90000	0.525	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
208	shaolin_skill07_lv28	0	1	0	1	0	1	3	4	3	0	4	1	90000	0.525	16800	0	34	0	0	4	1	90000	0.525	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
