服务器输出文件名	config_skill_effect.xml	根名称	ability																				
客户端输出文件名	config_skill_effect.xml	项名称	root																				
技能ID	下一级技能	前置技能	冷却时间 单位（秒）	buff1	作用对象类型	作用范围	距离（单位：米）	角度	buff2	作用对象	作用范围	W（单位：米）	L（单位：米）	所需消耗怒气	学习消耗	技能书数量	升级消耗类型	升级消耗	角色等级	技能名称	技能描述		
1126	1127	0	3	6	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	26	[e8938b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{5}[-][-]		
1127	1128	0	3	7	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	26	[e8939b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{6}[-][-]		
1128	1129	0	3	8	1	0	0	0	0	0	0	0	0	10	222000064	5	12	10	26	[e8940b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{7}[-][-]		
1129	1130	0	3	9	1	0	0	0	0	0	0	0	0	10	222000001	5	12	10	26	[e8941b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{8}[-][-]		
1130	1131	0	3	10	1	0	0	0	0	0	0	0	0	10	222000002	5	12	10	26	[e8942b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{9}[-][-]		
1131	1132	0	3	11	1	0	0	0	0	0	0	0	0	10	222000003	5	12	10	27	[e8943b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{10}[-][-]		
1132	1133	0	3	12	1	0	0	0	0	0	0	0	0	10	222000004	5	12	10	27	[e8944b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{11}[-][-]		
1133	1134	0	3	13	1	0	0	0	0	0	0	0	0	10	222000005	5	12	10	27	[e8945b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{12}[-][-]		
1134	1135	0	3	14	1	0	0	0	0	0	0	0	0	10	222000006	5	12	10	27	[e8946b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{13}[-][-]		
1135	1136	0	3	15	1	0	0	0	0	0	0	0	0	10	222000007	5	12	10	27	[e8947b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{14}[-][-]		
1136	1137	0	3	16	1	0	0	0	0	0	0	0	0	10	222000008	5	12	10	28	[e8948b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{15}[-][-]		
1137	1138	0	3	17	1	0	0	0	0	0	0	0	0	10	222000009	5	12	10	28	[e8949b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{16}[-][-]		
1138	1139	0	3	18	1	0	0	0	0	0	0	0	0	10	222000010	5	12	10	28	[e8950b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{17}[-][-]		
1139	1140	0	3	19	1	0	0	0	0	0	0	0	0	10	222000011	5	12	10	28	[e8951b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{18}[-][-]		
1140	1141	0	3	20	1	0	0	0	0	0	0	0	0	10	222000012	5	12	10	28	[e8952b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{19}[-][-]		
1141	1142	0	3	21	1	0	0	0	0	0	0	0	0	10	222000013	5	12	10	29	[e8953b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{20}[-][-]		
1142	1143	0	3	22	1	0	0	0	0	0	0	0	0	10	222000014	5	12	10	29	[e8954b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{21}[-][-]		
1143	1144	0	3	23	1	0	0	0	0	0	0	0	0	10	222000015	5	12	10	29	[e8955b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{22}[-][-]		
1144	1145	0	3	24	1	0	0	0	0	0	0	0	0	10	222000016	5	12	10	29	[e8956b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{23}[-][-]		
1145	1146	0	3	25	1	0	0	0	0	0	0	0	0	10	222000017	5	12	10	29	[e8957b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{24}[-][-]		
1146	1147	0	3	26	1	0	0	0	0	0	0	0	0	10	222000018	5	12	10	30	[e8958b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{25}[-][-]		
1147	1148	0	3	27	1	0	0	0	0	0	0	0	0	10	222000019	5	12	10	30	[e8959b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{26}[-][-]		
1148	1149	0	3	28	1	0	0	0	0	0	0	0	0	10	222000020	5	12	10	30	[e8960b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{27}[-][-]		
1149	1150	0	3	29	1	0	0	0	0	0	0	0	0	10	222000021	5	12	10	30	[e8961b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{28}[-][-]		
1150	1151	0	3	30	1	0	0	0	0	0	0	0	0	10	222000022	5	12	10	30	[e8962b]幻佛聚灵[-]	[5b3504]跃起对凌空目标进行光环攻击[2c9450]{29}[-][-]		
1151	1152	0	3	1	1	0	0	0	0	0	0	0	0	10	222000023	5	12	10	31	[e8933b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{1}[-][-]		
1152	1153	0	3	2	1	0	0	0	0	0	0	0	0	10	222000024	5	12	10	31	[e8934b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{2}[-][-]		
1153	1154	0	3	3	1	0	0	0	0	0	0	0	0	10	222000025	5	12	10	31	[e8935b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{3}[-][-]		
1154	1155	0	3	4	1	0	0	0	0	0	0	0	0	10	222000026	5	12	10	31	[e8936b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{4}[-][-]		
1155	1156	0	3	5	1	0	0	0	0	0	0	0	0	10	222000027	5	12	10	31	[e8937b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{5}[-][-]		
1156	1157	0	3	6	1	0	0	0	0	0	0	0	0	10	222000028	5	12	10	32	[e8938b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{6}[-][-]		
1157	1158	0	3	7	1	0	0	0	0	0	0	0	0	10	222000029	5	12	10	32	[e8939b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{7}[-][-]		
1158	1159	0	3	8	1	0	0	0	0	0	0	0	0	10	222000030	5	12	10	32	[e8940b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{8}[-][-]		
1159	1160	0	3	9	1	0	0	0	0	0	0	0	0	10	222000031	5	12	10	32	[e8941b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{9}[-][-]		
1160	1161	0	3	10	1	0	0	0	0	0	0	0	0	10	222000032	5	12	10	32	[e8942b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{10}[-][-]		
1161	1162	0	3	11	1	0	0	0	0	0	0	0	0	10	222000033	5	12	10	33	[e8943b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{11}[-][-]		
1162	1163	0	3	12	1	0	0	0	0	0	0	0	0	10	222000034	5	12	10	33	[e8944b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{12}[-][-]		
1163	1164	0	3	13	1	0	0	0	0	0	0	0	0	10	222000035	5	12	10	33	[e8945b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{13}[-][-]		
1164	1165	0	3	14	1	0	0	0	0	0	0	0	0	10	222000036	5	12	10	33	[e8946b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{14}[-][-]		
1165	1166	0	3	15	1	0	0	0	0	0	0	0	0	10	222000037	5	12	10	33	[e8947b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{15}[-][-]		
1166	1167	0	3	16	1	0	0	0	0	0	0	0	0	10	222000038	5	12	10	34	[e8948b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{16}[-][-]		
1167	1168	0	3	17	1	0	0	0	0	0	0	0	0	10	222000039	5	12	10	34	[e8949b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{17}[-][-]		
1168	1169	0	3	18	1	0	0	0	0	0	0	0	0	10	222000040	5	12	10	34	[e8950b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{18}[-][-]		
1169	1170	0	3	19	1	0	0	0	0	0	0	0	0	10	222000041	5	12	10	34	[e8951b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{19}[-][-]		
1170	1171	0	3	20	1	0	0	0	0	0	0	0	0	10	222000042	5	12	10	34	[e8952b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{20}[-][-]		
1171	1172	0	3	21	1	0	0	0	0	0	0	0	0	10	222000043	5	12	10	35	[e8953b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{21}[-][-]		
1172	1173	0	3	22	1	0	0	0	0	0	0	0	0	10	222000044	5	12	10	35	[e8954b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{22}[-][-]		
1173	1174	0	3	23	1	0	0	0	0	0	0	0	0	10	222000045	5	12	10	35	[e8955b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{23}[-][-]		
1174	1175	0	3	24	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	35	[e8956b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{24}[-][-]		
1175	1176	0	3	25	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	35	[e8957b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{25}[-][-]		
1176	1177	0	3	26	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	36	[e8958b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{26}[-][-]		
1177	1178	0	3	27	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	36	[e8959b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{27}[-][-]		
1178	1179	0	3	28	1	0	0	0	0	0	0	0	0	10	222000050	5	12	10	36	[e8960b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{28}[-][-]		
1179	1180	0	3	29	1	0	0	0	0	0	0	0	0	10	222000051	5	12	10	36	[e8961b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{29}[-][-]		
1180	1181	0	3	30	1	0	0	0	0	0	0	0	0	10	222000052	5	12	10	36	[e8962b]千斤坠[-]	[5b3504]跃身向下重击照成伤害[2c9450]{0}[-]给敌方击倒[2c9450]{30}[-][-]		
1181	1182	0	3	1	1	0	0	0	0	0	0	0	0	10	222000053	5	12	10	37	[e8933b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{0}[-][-]		
1182	1183	0	3	2	1	0	0	0	0	0	0	0	0	10	222000054	5	12	10	37	[e8934b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{1}[-][-]		
1183	1184	0	3	3	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	37	[e8935b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{2}[-][-]		
1184	1185	0	3	4	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	37	[e8936b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{3}[-][-]		
1185	1186	0	3	5	1	0	0	0	0	0	0	0	0	10	222000057	5	12	10	37	[e8937b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{4}[-][-]		
1186	1187	0	3	6	1	0	0	0	0	0	0	0	0	10	222000058	5	12	10	38	[e8938b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{5}[-][-]		
1187	1188	0	3	7	1	0	0	0	0	0	0	0	0	10	222000059	5	12	10	38	[e8939b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{6}[-][-]		
1188	1189	0	3	8	1	0	0	0	0	0	0	0	0	10	222000060	5	12	10	38	[e8940b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{7}[-][-]		
1189	1190	0	3	9	1	0	0	0	0	0	0	0	0	10	222000061	5	12	10	38	[e8941b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{8}[-][-]		
1190	1191	0	3	10	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	38	[e8942b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{9}[-][-]		
1191	1192	0	3	11	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	39	[e8943b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{10}[-][-]		
1192	1193	0	3	12	1	0	0	0	0	0	0	0	0	10	222000064	5	12	10	39	[e8944b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{11}[-][-]		
1193	1194	0	3	13	1	0	0	0	0	0	0	0	0	10	222000001	5	12	10	39	[e8945b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{12}[-][-]		
1194	1195	0	3	14	1	0	0	0	0	0	0	0	0	10	222000002	5	12	10	39	[e8946b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{13}[-][-]		
1195	1196	0	3	15	1	0	0	0	0	0	0	0	0	10	222000003	5	12	10	39	[e8947b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{14}[-][-]		
1196	1197	0	3	16	1	0	0	0	0	0	0	0	0	10	222000004	5	12	10	40	[e8948b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{15}[-][-]		
1197	1198	0	3	17	1	0	0	0	0	0	0	0	0	10	222000005	5	12	10	40	[e8949b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{16}[-][-]		
1198	1199	0	3	18	1	0	0	0	0	0	0	0	0	10	222000006	5	12	10	40	[e8950b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{17}[-][-]		
1199	1200	0	3	19	1	0	0	0	0	0	0	0	0	10	222000007	5	12	10	40	[e8951b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{18}[-][-]		
1200	1201	0	3	20	1	0	0	0	0	0	0	0	0	10	222000008	5	12	10	40	[e8952b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{19}[-][-]		
1201	1202	0	3	21	1	0	0	0	0	0	0	0	0	10	222000009	5	12	10	41	[e8953b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{20}[-][-]		
1202	1203	0	3	22	1	0	0	0	0	0	0	0	0	10	222000010	5	12	10	41	[e8954b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{21}[-][-]		
1203	1204	0	3	23	1	0	0	0	0	0	0	0	0	10	222000011	5	12	10	41	[e8955b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{22}[-][-]		
1204	1205	0	3	24	1	0	0	0	0	0	0	0	0	10	222000012	5	12	10	41	[e8956b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{23}[-][-]		
1205	1206	0	3	25	1	0	0	0	0	0	0	0	0	10	222000013	5	12	10	41	[e8957b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{24}[-][-]		
1206	1207	0	3	26	1	0	0	0	0	0	0	0	0	10	222000014	5	12	10	42	[e8958b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{25}[-][-]		
1207	1208	0	3	27	1	0	0	0	0	0	0	0	0	10	222000015	5	12	10	42	[e8959b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{26}[-][-]		
1208	1209	0	3	28	1	0	0	0	0	0	0	0	0	10	222000016	5	12	10	42	[e8960b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{27}[-][-]		
1209	1210	0	3	29	1	0	0	0	0	0	0	0	0	10	222000017	5	12	10	42	[e8961b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{28}[-][-]		
1210	1211	0	3	30	1	0	0	0	0	0	0	0	0	10	222000018	5	12	10	42	[e8962b]谁敢挡我[-]	[5b3504]冲出一段距离并照成伤害[2c9450]{29}[-][-]		
1211	1212	0	3	1	1	0	0	0	0	0	0	0	0	10	222000019	5	12	10	43	[e8933b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{1}[-][-]		
1212	1213	0	3	2	1	0	0	0	0	0	0	0	0	10	222000020	5	12	10	43	[e8934b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{2}[-][-]		
1213	1214	0	3	3	1	0	0	0	0	0	0	0	0	10	222000021	5	12	10	43	[e8935b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{3}[-][-]		
1214	1215	0	3	4	1	0	0	0	0	0	0	0	0	10	222000022	5	12	10	43	[e8936b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{4}[-][-]		
1215	1216	0	3	5	1	0	0	0	0	0	0	0	0	10	222000023	5	12	10	43	[e8937b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{5}[-][-]		
1216	1217	0	3	6	1	0	0	0	0	0	0	0	0	10	222000024	5	12	10	44	[e8938b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{6}[-][-]		
1217	1218	0	3	7	1	0	0	0	0	0	0	0	0	10	222000025	5	12	10	44	[e8939b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{7}[-][-]		
1218	1219	0	3	8	1	0	0	0	0	0	0	0	0	10	222000026	5	12	10	44	[e8940b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{8}[-][-]		
1219	1220	0	3	9	1	0	0	0	0	0	0	0	0	10	222000027	5	12	10	44	[e8941b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{9}[-][-]		
1220	1221	0	3	10	1	0	0	0	0	0	0	0	0	10	222000028	5	12	10	44	[e8942b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{10}[-][-]		
1221	1222	0	3	11	1	0	0	0	0	0	0	0	0	10	222000029	5	12	10	45	[e8943b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{11}[-][-]		
1222	1223	0	3	12	1	0	0	0	0	0	0	0	0	10	222000030	5	12	10	45	[e8944b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{12}[-][-]		
1223	1224	0	3	13	1	0	0	0	0	0	0	0	0	10	222000031	5	12	10	45	[e8945b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{13}[-][-]		
1224	1225	0	3	14	1	0	0	0	0	0	0	0	0	10	222000032	5	12	10	45	[e8946b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{14}[-][-]		
1225	1226	0	3	15	1	0	0	0	0	0	0	0	0	10	222000033	5	12	10	45	[e8947b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{15}[-][-]		
1226	1227	0	3	16	1	0	0	0	0	0	0	0	0	10	222000034	5	12	10	46	[e8948b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{16}[-][-]		
1227	1228	0	3	17	1	0	0	0	0	0	0	0	0	10	222000035	5	12	10	46	[e8949b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{17}[-][-]		
1228	1229	0	3	18	1	0	0	0	0	0	0	0	0	10	222000036	5	12	10	46	[e8950b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{18}[-][-]		
1229	1230	0	3	19	1	0	0	0	0	0	0	0	0	10	222000037	5	12	10	46	[e8951b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{19}[-][-]		
1230	1231	0	3	20	1	0	0	0	0	0	0	0	0	10	222000038	5	12	10	46	[e8952b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{20}[-][-]		
1231	1232	0	3	21	1	0	0	0	0	0	0	0	0	10	222000039	5	12	10	47	[e8953b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{21}[-][-]		
1232	1233	0	3	22	1	0	0	0	0	0	0	0	0	10	222000040	5	12	10	47	[e8954b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{22}[-][-]		
1233	1234	0	3	23	1	0	0	0	0	0	0	0	0	10	222000041	5	12	10	47	[e8955b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{23}[-][-]		
1234	1235	0	3	24	1	0	0	0	0	0	0	0	0	10	222000042	5	12	10	47	[e8956b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{24}[-][-]		
1235	1236	0	3	25	1	0	0	0	0	0	0	0	0	10	222000043	5	12	10	47	[e8957b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{25}[-][-]		
1236	1237	0	3	26	1	0	0	0	0	0	0	0	0	10	222000044	5	12	10	48	[e8958b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{26}[-][-]		
1237	1238	0	3	27	1	0	0	0	0	0	0	0	0	10	222000045	5	12	10	48	[e8959b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{27}[-][-]		
1238	1239	0	3	28	1	0	0	0	0	0	0	0	0	10	222000046	5	12	10	48	[e8960b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{28}[-][-]		
1239	1240	0	3	29	1	0	0	0	0	0	0	0	0	10	222000047	5	12	10	48	[e8961b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{29}[-][-]		
1240	1241	0	3	30	1	0	0	0	0	0	0	0	0	10	222000048	5	12	10	48	[e8962b]伏虎[-]	[5b3504]以精妙棍法对敌人发动连击照成伤害[2c9450]{0}[-]击飞敌方[2c9450]{30}[-][-]		
1241	1242	0	3	1	1	0	0	0	0	0	0	0	0	10	222000049	5	12	10	49	[e8933b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{0}[-][-]		
1242	1243	0	3	2	1	0	0	0	0	0	0	0	0	10	222000050	5	12	10	49	[e8934b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{1}[-][-]		
1243	1244	0	3	3	1	0	0	0	0	0	0	0	0	10	222000051	5	12	10	49	[e8935b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{2}[-][-]		
1244	1245	0	3	4	1	0	0	0	0	0	0	0	0	10	222000052	5	12	10	49	[e8936b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{3}[-][-]		
1245	1246	0	3	5	1	0	0	0	0	0	0	0	0	10	222000053	5	12	10	49	[e8937b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{4}[-][-]		
1246	1247	0	3	6	1	0	0	0	0	0	0	0	0	10	222000054	5	12	10	50	[e8938b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{5}[-][-]		
1247	1248	0	3	7	1	0	0	0	0	0	0	0	0	10	222000055	5	12	10	50	[e8939b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{6}[-][-]		
1248	1249	0	3	8	1	0	0	0	0	0	0	0	0	10	222000056	5	12	10	50	[e8940b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{7}[-][-]		
1249	1250	0	3	9	1	0	0	0	0	0	0	0	0	10	222000057	5	12	10	50	[e8941b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{8}[-][-]		
1250	1251	0	3	10	1	0	0	0	0	0	0	0	0	10	222000058	5	12	10	50	[e8942b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{9}[-][-]		
1251	1252	0	3	11	1	0	0	0	0	0	0	0	0	10	222000059	5	12	10	51	[e8943b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{10}[-][-]		
1252	1253	0	3	12	1	0	0	0	0	0	0	0	0	10	222000060	5	12	10	51	[e8944b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{11}[-][-]		
1253	1254	0	3	13	1	0	0	0	0	0	0	0	0	10	222000061	5	12	10	51	[e8945b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{12}[-][-]		
1254	1255	0	3	14	1	0	0	0	0	0	0	0	0	10	222000062	5	12	10	51	[e8946b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{13}[-][-]		
1255	1256	0	3	15	1	0	0	0	0	0	0	0	0	10	222000063	5	12	10	51	[e8947b]旋风[-]	[5b3504]威力无比的旋风棍对范围敌人照成伤害[2c9450]{14}[-][-]		
